Programme Code,Programme Name,Year,Course Code,Alternative,Handbook Year
CB020BUS09,Bachelor of Commerce in Actuarial Science specialising in Quantitative Finance,Year 3,MAM2013S,,2024
CB020BUS09,Bachelor of Commerce in Actuarial Science specialising in Quantitative Finance,Year 3,MAM2014S,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 1,ACC1006F,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 1,ACC1015F,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 1,ECO1010F,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 1,MAM1010F,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 1,ACC1011S,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 1,ECO1011S,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 1,INF1002S,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 1,STA1000S,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 1,CML1004S,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 2,ACC2022H,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 2,FTX2024F,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 2,INF2004F,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 2,ACC2012W,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 2,ACC2018H,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 2,ACC2023H,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 2,CML1004S,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 3,CML2001F,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 3,PHI2043F,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 3,ACC3020W,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 3,ACC3004W,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 3,ACC3022W,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 3,ACC3023W,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 3,CML2010Z,,2024
CB011ACC08,Bachelor of Commerce specialising in Financial Accounting: General Accounting,Year 3,CML1004S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 1,ACC1020H,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 1,INF1002F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 1,CSC1015F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 1,ECO1010F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 1,MAM1010F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 1,BUS1036S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 1,ECO1011S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 1,CML1004S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 2,INF1003F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 2,INF2007F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 2,INF2006F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 2,INF2009F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 2,INF2010S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 2,INF2011S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 2,BUS2010S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 2,STA1000S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,BUS2033F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,INF3014F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,INF3003W,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,PHI2043S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,INF3012S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,CSC1015F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,CSC1016S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,INF1003F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,ACC2022H,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,ECO2004S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,CML2001F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,ECO2007S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,FTX2020F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,FTX2000S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,MAM1012S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,PSY1004F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,PSY1005S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,PHI2037S,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,ECO2003F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,STA2020F,,2024
CB001INF01,Bachelor of Commerce specialising in Information Systems,Year 3,STA2020S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 1,ECO1010F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 1,CSC1015F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 1,MAM1010F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 1,MAM1012S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 1,MAM1031F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 1,MAM1032S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 1,ECO1011S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 1,CSC1016S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 2,BUS1036F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 2,CML1001F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 2,CSC2001F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 2,INF2006F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 2,INF2009F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 2,CSC2002S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 2,INF2011S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 2,PHI2043S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 2,STA1000S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 2,CSC2004Z,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 3,CSC3002F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 3,INF3011F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 3,INF3014F,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 3,BUS2033S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 3,CSC3003S,,2024
CB011INF06,Bachelor of Commerce specialising in Information Systems and Computer Science,Year 3,INF3012S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,ACC1020H,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,INF1002F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,CSC1015F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,ECO1010F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,MAM1010F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,BUS1036S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,ECO1011S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,STA1000S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,MAM1012S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,CSC1016S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 1,INF1003F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 2,INF1003F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 2,INF2007F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 2,INF2006F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 2,INF2009F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 2,INF2010S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 2,INF2011S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 2,FTX2024F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 2,ECO2003F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 2,ECO2004S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 2,CML1004S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 3,BUS2033S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 3,STA2020F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 3,INF3014F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 3,INF3011F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 3,FTX3044F,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 3,FTX3045S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 3,PHI2043S,,2024
CB011INF11,Bachelor of Commerce specialising in Information Systems and Finance,Year 3,INF3012S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 1,ACC1020H,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 1,BUS1036F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 1,ECO1010F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 1,MAM1010F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 1,INF1002F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 1,INF1002S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 1,ECO1011S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 1,MAM1012S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 1,STA1000S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 2,CML1001F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 2,ECO2003F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 2,STA2020F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 2,STA2020S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 2,ECO2004S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 2,ECO2007S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 2,FTX2024S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,ECO3020F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,FTX3044F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,ECO3021S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,FTX3045S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,PHI2043S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,ECO3009F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,ECO3016F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,ECO3024F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,ECO3022S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,ECO3023S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,ECO3025S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,MAM2000W,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,MAM1010F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,MAM1012F,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,MAM1010S,,2024
CB001ECO02,Bachelor of Commerce specialising in Economics and Finance,Year 3,MAM1012S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,ACC1020H,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,BUS1036F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,ECO1010F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,INF1002F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,INF1002S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,CSC1015F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,ECO1011S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,MAM1010F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,MAM1012S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,MAM1031F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,MAM1032S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,STA1000S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 1,STA1006S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 2,CML1001F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 2,ECO2003F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 2,ECO2004S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 2,ECO2007S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 2,PHI2043S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 2,STA2004F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 2,STA2005S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 2,STA2020F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 2,STA2020S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 2,STA2030S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,ECO3020F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,FTX2020F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,FTX2024S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,ECO3021S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,STA3041F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,STA3043S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,STA3030F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,STA3036S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,ECO3009F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,ECO3016F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,ECO3024F,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,ECO3022S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,ECO3023S,,2024
CB001ECO04,Bachelor of Commerce specialising in E conomics and Statistics,Year 3,ECO3025S,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 1,ACC1020H,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 1,BUS1036F,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 1,ECO1010F,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 1,MAM1010F,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 1,ECO1011S,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 1,INF1002S,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 1,STA1000S,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 2,ECO2003F,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 2,PVL1003W,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 2,PVL1004F,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 2,PVL1008H,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 2,ECO2004S,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 2,ECO2007S,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 2,PHI2043S,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,ECO3020F,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,PBL2000W,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,PVL2002H,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,PVL2003H,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,ECO3025S,Alternative,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,ECO3021S,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,ECO3009F,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,ECO3016F,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,ECO3024F,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,ECO3022S,,2024
CB001ECO03,Bachelor of Commerce specialising in Economics with Law,Year 3,ECO3023S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,ACC1020H,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,CML1001F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,CML1004S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,ECO1010F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,INF1002F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,INF1002S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,CSC1015F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,MAM1010F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,MAM1012S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,MAM1031F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,MAM1032S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,BUS1036S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,ECO1011S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,STA1000S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 1,STA1006S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,BUS2010F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,BUS2033S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,ECO2003F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,ECO2004S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,FTX2020F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,FTX2024S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,PHI2043S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,STA2020F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,STA2020S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 2,STA2005S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,BUS3039F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,BUS3039S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,MAM1005H,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA1006S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,INF1002F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,CSC1015F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PSY2013F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PSY3007S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA2004F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA2005S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA3041F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA3043S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA3045F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA2020F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA2030S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA3030F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA3036S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA3022F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,STA2020S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI1025F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,BUS1036F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,BUS1036S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,BUS2023S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,BUS1007S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,CSC1016S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,EGS1003S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,GEO1009F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,INF1003F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI1024F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI1026F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI1010S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,POL1004F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,POL1005S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PSY1004F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PSY1005S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,BUS2024F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,CML2001F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,CSC2001F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,CSC2002S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,ECO2007S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,ECO2008S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,EGS2013F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,EGS2014S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,END1019L,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,INF2004F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,INF2009F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,INF2010S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,INF2011S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,MAM2010F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,MAM2011F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,MAM2012S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,MAM2013S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,MAM2014S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI2012F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI2037F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI2042F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI2044F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI2016S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI2040S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PHI2041S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,POL2038F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,POL2002S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,POL2036F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,POL2039F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PSY2014S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PSY2015F,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PSY2003S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PSY2010S,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PVL1003W,,2024
CB001BUS06,Bachelor of Commerce specialising in Management Studies,Year 3,PVL1008H,,2024
